date,pm25,pm10,no2,o3,so2,no,co,nh3,hcho,chocho,nmvoc,pans,dust,pm10_sea_salt,pm_wildfire,ec_residential,ec_total,pm25_nh4,pm25_no3,pm25_so4,pm25_om,sia,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag4,pm25_lag5,pm25_lag6,pm25_lag7,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,no2_lag1,no2_lag2,no2_lag3,no2_lag4,no2_lag5,no2_lag6,no2_lag7,o3_lag1,o3_lag2,o3_lag3,o3_lag4,o3_lag5,o3_lag6,o3_lag7,so2_lag1,so2_lag2,so2_lag3,so2_lag4,so2_lag5,so2_lag6,so2_lag7,no_lag1,no_lag2,no_lag3,no_lag4,no_lag5,no_lag6,no_lag7,co_lag1,co_lag2,co_lag3,co_lag4,co_lag5,co_lag6,co_lag7,nh3_lag1,nh3_lag2,nh3_lag3,nh3_lag4,nh3_lag5,nh3_lag6,nh3_lag7,dust_lag1,dust_lag2,dust_lag3,dust_lag4,dust_lag5,dust_lag6,dust_lag7
2025-04-07,4.650205135345459,7.671467304229736,6.254063129425049,76.59691619873047,1.4912660121917725,0.47052502632141113,170.8298797607422,4.280377388000488,0.5615254640579224,0.016126254573464394,12.804004669189453,0.9827912449836731,0.6017147898674011,0.7099084258079529,0.037773262709379196,0.03366198390722275,0.09139808267354965,0.6347376704216003,1.2099825143814087,0.6038376092910767,0.7875370979309082,2.763411283493042,2.7698168754577637,5.451971054077148,8.50178050994873,6.030499458312988,10.182328224182129,5.7036919593811035,6.34298038482666,4.802948951721191,8.067219734191895,11.758503913879395,10.193537712097168,13.048087120056152,8.069305419921875,8.48951530456543,3.6066906452178955,3.8337721824645996,9.555912017822266,8.40992259979248,6.4648919105529785,5.818767070770264,5.50072717666626,86.44930267333984,78.62208557128906,64.8525161743164,66.87940216064453,67.38220977783203,64.30818939208984,65.40853881835938,1.5360301733016968,2.6605982780456543,3.3819615840911865,3.472989797592163,3.1583404541015625,2.1512937545776367,1.2920809984207153,0.14647021889686584,0.26342254877090454,1.7032002210617065,1.1242773532867432,0.7304611802101135,0.6604781150817871,0.42270198464393616,176.3402099609375,172.754150390625,192.95445251464844,185.1038818359375,183.5223388671875,176.04653930664062,173.2753448486328,2.022169828414917,1.9414770603179932,4.655879020690918,3.617427349090576,2.374964952468872,2.3035075664520264,1.7203375101089478,0.4626880884170532,0.30298304557800293,0.2318538874387741,0.13292832672595978,0.4984598159790039,0.11612381041049957,0.0450415313243866
2025-04-08,5.514232635498047,9.614792823791504,7.451650619506836,74.90176391601562,3.058650016784668,0.6445692181587219,180.566162109375,3.163672685623169,0.6017891764640808,0.01962253265082836,16.726593017578125,0.973617434501648,0.7886574268341064,1.1360969543457031,0.017162062227725983,0.07090011239051819,0.14397704601287842,0.6922764778137207,1.263866901397705,0.82630455493927,1.1390551328659058,2.8824050426483154,4.650205135345459,2.7698168754577637,5.451971054077148,8.50178050994873,6.030499458312988,10.182328224182129,5.7036919593811035,7.671467304229736,4.802948951721191,8.067219734191895,11.758503913879395,10.193537712097168,13.048087120056152,8.069305419921875,6.254063129425049,3.6066906452178955,3.8337721824645996,9.555912017822266,8.40992259979248,6.4648919105529785,5.818767070770264,76.59691619873047,86.44930267333984,78.62208557128906,64.8525161743164,66.87940216064453,67.38220977783203,64.30818939208984,1.4912660121917725,1.5360301733016968,2.6605982780456543,3.3819615840911865,3.472989797592163,3.1583404541015625,2.1512937545776367,0.47052502632141113,0.14647021889686584,0.26342254877090454,1.7032002210617065,1.1242773532867432,0.7304611802101135,0.6604781150817871,170.8298797607422,176.3402099609375,172.754150390625,192.95445251464844,185.1038818359375,183.5223388671875,176.04653930664062,4.280377388000488,2.022169828414917,1.9414770603179932,4.655879020690918,3.617427349090576,2.374964952468872,2.3035075664520264,0.6017147898674011,0.4626880884170532,0.30298304557800293,0.2318538874387741,0.13292832672595978,0.4984598159790039,0.11612381041049957
2025-04-09,8.24222183227539,14.10380744934082,8.647289276123047,73.29024505615234,1.8274316787719727,0.9636157155036926,180.6503143310547,5.231593132019043,0.7910886406898499,0.028330786153674126,18.0372257232666,1.5027220249176025,0.9577997922897339,0.8485023975372314,0.3186118006706238,0.05405641347169876,0.1385917365550995,1.2059181928634644,2.755086660385132,0.8580508232116699,1.5629702806472778,4.757339954376221,5.514232635498047,4.650205135345459,2.7698168754577637,5.451971054077148,8.50178050994873,6.030499458312988,10.182328224182129,9.614792823791504,7.671467304229736,4.802948951721191,8.067219734191895,11.758503913879395,10.193537712097168,13.048087120056152,7.451650619506836,6.254063129425049,3.6066906452178955,3.8337721824645996,9.555912017822266,8.40992259979248,6.4648919105529785,74.90176391601562,76.59691619873047,86.44930267333984,78.62208557128906,64.8525161743164,66.87940216064453,67.38220977783203,3.058650016784668,1.4912660121917725,1.5360301733016968,2.6605982780456543,3.3819615840911865,3.472989797592163,3.1583404541015625,0.6445692181587219,0.47052502632141113,0.14647021889686584,0.26342254877090454,1.7032002210617065,1.1242773532867432,0.7304611802101135,180.566162109375,170.8298797607422,176.3402099609375,172.754150390625,192.95445251464844,185.1038818359375,183.5223388671875,3.163672685623169,4.280377388000488,2.022169828414917,1.9414770603179932,4.655879020690918,3.617427349090576,2.374964952468872,0.7886574268341064,0.6017147898674011,0.4626880884170532,0.30298304557800293,0.2318538874387741,0.13292832672595978,0.4984598159790039
2025-04-10,9.714133262634277,15.432971954345703,5.542444229125977,77.96790313720703,1.1217812299728394,0.5366018414497375,163.70114135742188,4.008125305175781,0.6931406855583191,0.02302265726029873,13.015341758728027,1.3245515823364258,0.8688472509384155,2.0654428005218506,0.12916164100170135,0.03162837773561478,0.109405517578125,1.2958678007125854,2.579969882965088,1.273432970046997,1.1501836776733398,5.322164058685303,8.24222183227539,5.514232635498047,4.650205135345459,2.7698168754577637,5.451971054077148,8.50178050994873,6.030499458312988,14.10380744934082,9.614792823791504,7.671467304229736,4.802948951721191,8.067219734191895,11.758503913879395,10.193537712097168,8.647289276123047,7.451650619506836,6.254063129425049,3.6066906452178955,3.8337721824645996,9.555912017822266,8.40992259979248,73.29024505615234,74.90176391601562,76.59691619873047,86.44930267333984,78.62208557128906,64.8525161743164,66.87940216064453,1.8274316787719727,3.058650016784668,1.4912660121917725,1.5360301733016968,2.6605982780456543,3.3819615840911865,3.472989797592163,0.9636157155036926,0.6445692181587219,0.47052502632141113,0.14647021889686584,0.26342254877090454,1.7032002210617065,1.1242773532867432,180.6503143310547,180.566162109375,170.8298797607422,176.3402099609375,172.754150390625,192.95445251464844,185.1038818359375,5.231593132019043,3.163672685623169,4.280377388000488,2.022169828414917,1.9414770603179932,4.655879020690918,3.617427349090576,0.9577997922897339,0.7886574268341064,0.6017147898674011,0.4626880884170532,0.30298304557800293,0.2318538874387741,0.13292832672595978
2025-04-11,12.083740234375,19.913307189941406,7.100220680236816,81.73211669921875,1.0893938541412354,0.31443145871162415,169.3456268310547,3.2749621868133545,0.7018477320671082,0.01764940842986107,13.568475723266602,1.2398799657821655,1.1931288242340088,2.283005952835083,0.2673143446445465,0.032416827976703644,0.11989527940750122,1.6251269578933716,3.241917848587036,1.3849698305130005,1.1779820919036865,6.603078842163086,9.714133262634277,8.24222183227539,5.514232635498047,4.650205135345459,2.7698168754577637,5.451971054077148,8.50178050994873,15.432971954345703,14.10380744934082,9.614792823791504,7.671467304229736,4.802948951721191,8.067219734191895,11.758503913879395,5.542444229125977,8.647289276123047,7.451650619506836,6.254063129425049,3.6066906452178955,3.8337721824645996,9.555912017822266,77.96790313720703,73.29024505615234,74.90176391601562,76.59691619873047,86.44930267333984,78.62208557128906,64.8525161743164,1.1217812299728394,1.8274316787719727,3.058650016784668,1.4912660121917725,1.5360301733016968,2.6605982780456543,3.3819615840911865,0.5366018414497375,0.9636157155036926,0.6445692181587219,0.47052502632141113,0.14647021889686584,0.26342254877090454,1.7032002210617065,163.70114135742188,180.6503143310547,180.566162109375,170.8298797607422,176.3402099609375,172.754150390625,192.95445251464844,4.008125305175781,5.231593132019043,3.163672685623169,4.280377388000488,2.022169828414917,1.9414770603179932,4.655879020690918,0.8688472509384155,0.9577997922897339,0.7886574268341064,0.6017147898674011,0.4626880884170532,0.30298304557800293,0.2318538874387741
2025-04-12,10.396329879760742,15.82050609588623,8.259644508361816,66.500244140625,1.4518887996673584,0.4434549808502197,174.79855346679688,4.201203346252441,0.8813897371292114,0.028362387791275978,13.97839641571045,1.1471272706985474,0.9053685069084167,1.9569520950317383,0.0977759137749672,0.04747120663523674,0.12789298593997955,1.363486647605896,2.87701153755188,1.1938531398773193,1.50728440284729,5.550701141357422,12.083740234375,9.714133262634277,8.24222183227539,5.514232635498047,4.650205135345459,2.7698168754577637,5.451971054077148,19.913307189941406,15.432971954345703,14.10380744934082,9.614792823791504,7.671467304229736,4.802948951721191,8.067219734191895,7.100220680236816,5.542444229125977,8.647289276123047,7.451650619506836,6.254063129425049,3.6066906452178955,3.8337721824645996,81.73211669921875,77.96790313720703,73.29024505615234,74.90176391601562,76.59691619873047,86.44930267333984,78.62208557128906,1.0893938541412354,1.1217812299728394,1.8274316787719727,3.058650016784668,1.4912660121917725,1.5360301733016968,2.6605982780456543,0.31443145871162415,0.5366018414497375,0.9636157155036926,0.6445692181587219,0.47052502632141113,0.14647021889686584,0.26342254877090454,169.3456268310547,163.70114135742188,180.6503143310547,180.566162109375,170.8298797607422,176.3402099609375,172.754150390625,3.2749621868133545,4.008125305175781,5.231593132019043,3.163672685623169,4.280377388000488,2.022169828414917,1.9414770603179932,1.1931288242340088,0.8688472509384155,0.9577997922897339,0.7886574268341064,0.6017147898674011,0.4626880884170532,0.30298304557800293
2025-04-13,10.239540100097656,15.600001335144043,6.879157066345215,76.05769348144531,1.7436672449111938,0.42309069633483887,184.3350830078125,5.079862117767334,1.137298822402954,0.03738570585846901,14.710759162902832,2.090444326400757,1.4495351314544678,0.5482857823371887,0.1583220213651657,0.07800659537315369,0.15182022750377655,1.1864498853683472,2.1851413249969482,1.0819669961929321,2.1660139560699463,4.871023654937744,10.396329879760742,12.083740234375,9.714133262634277,8.24222183227539,5.514232635498047,4.650205135345459,2.7698168754577637,15.82050609588623,19.913307189941406,15.432971954345703,14.10380744934082,9.614792823791504,7.671467304229736,4.802948951721191,8.259644508361816,7.100220680236816,5.542444229125977,8.647289276123047,7.451650619506836,6.254063129425049,3.6066906452178955,66.500244140625,81.73211669921875,77.96790313720703,73.29024505615234,74.90176391601562,76.59691619873047,86.44930267333984,1.4518887996673584,1.0893938541412354,1.1217812299728394,1.8274316787719727,3.058650016784668,1.4912660121917725,1.5360301733016968,0.4434549808502197,0.31443145871162415,0.5366018414497375,0.9636157155036926,0.6445692181587219,0.47052502632141113,0.14647021889686584,174.79855346679688,169.3456268310547,163.70114135742188,180.6503143310547,180.566162109375,170.8298797607422,176.3402099609375,4.201203346252441,3.2749621868133545,4.008125305175781,5.231593132019043,3.163672685623169,4.280377388000488,2.022169828414917,0.9053685069084167,1.1931288242340088,0.8688472509384155,0.9577997922897339,0.7886574268341064,0.6017147898674011,0.4626880884170532
2025-04-14,11.45097541809082,16.20361328125,8.006613731384277,80.21195220947266,1.7384765148162842,0.9214398264884949,182.7273712158203,4.731813907623291,1.256243348121643,0.05251215025782585,21.910335540771484,3.0255002975463867,1.3281406164169312,0.2167537808418274,0.16895954310894012,0.06581517308950424,0.15640459954738617,1.6120412349700928,3.6825811862945557,1.2785769701004028,2.034457206726074,6.955554962158203,10.239540100097656,10.396329879760742,12.083740234375,9.714133262634277,8.24222183227539,5.514232635498047,4.650205135345459,15.600001335144043,15.82050609588623,19.913307189941406,15.432971954345703,14.10380744934082,9.614792823791504,7.671467304229736,6.879157066345215,8.259644508361816,7.100220680236816,5.542444229125977,8.647289276123047,7.451650619506836,6.254063129425049,76.05769348144531,66.500244140625,81.73211669921875,77.96790313720703,73.29024505615234,74.90176391601562,76.59691619873047,1.7436672449111938,1.4518887996673584,1.0893938541412354,1.1217812299728394,1.8274316787719727,3.058650016784668,1.4912660121917725,0.42309069633483887,0.4434549808502197,0.31443145871162415,0.5366018414497375,0.9636157155036926,0.6445692181587219,0.47052502632141113,184.3350830078125,174.79855346679688,169.3456268310547,163.70114135742188,180.6503143310547,180.566162109375,170.8298797607422,5.079862117767334,4.201203346252441,3.2749621868133545,4.008125305175781,5.231593132019043,3.163672685623169,4.280377388000488,1.4495351314544678,0.9053685069084167,1.1931288242340088,0.8688472509384155,0.9577997922897339,0.7886574268341064,0.6017147898674011
2025-04-15,11.52315616607666,17.181533813476562,6.119701385498047,77.58942413330078,2.814955949783325,0.5409260988235474,187.7609100341797,3.1180074214935303,1.2967087030410767,0.04803057014942169,16.81052589416504,2.5904996395111084,2.0660994052886963,0.15603111684322357,0.07842482626438141,0.19807589054107666,0.29527705907821655,1.2703081369400024,2.2280027866363525,1.6375890970230103,2.860626220703125,5.2753119468688965,11.45097541809082,10.239540100097656,10.396329879760742,12.083740234375,9.714133262634277,8.24222183227539,5.514232635498047,16.20361328125,15.600001335144043,15.82050609588623,19.913307189941406,15.432971954345703,14.10380744934082,9.614792823791504,8.006613731384277,6.879157066345215,8.259644508361816,7.100220680236816,5.542444229125977,8.647289276123047,7.451650619506836,80.21195220947266,76.05769348144531,66.500244140625,81.73211669921875,77.96790313720703,73.29024505615234,74.90176391601562,1.7384765148162842,1.7436672449111938,1.4518887996673584,1.0893938541412354,1.1217812299728394,1.8274316787719727,3.058650016784668,0.9214398264884949,0.42309069633483887,0.4434549808502197,0.31443145871162415,0.5366018414497375,0.9636157155036926,0.6445692181587219,182.7273712158203,184.3350830078125,174.79855346679688,169.3456268310547,163.70114135742188,180.6503143310547,180.566162109375,4.731813907623291,5.079862117767334,4.201203346252441,3.2749621868133545,4.008125305175781,5.231593132019043,3.163672685623169,1.3281406164169312,1.4495351314544678,0.9053685069084167,1.1931288242340088,0.8688472509384155,0.9577997922897339,0.7886574268341064
2025-04-16,8.623044967651367,13.546910285949707,6.837062835693359,76.05248260498047,1.902782678604126,0.7559552788734436,180.51898193359375,3.8289172649383545,1.4735984802246094,0.06107241287827492,20.526588439941406,2.5554540157318115,0.9577614665031433,0.09516030550003052,0.07260127365589142,0.07786751538515091,0.1719406694173813,0.7490863800048828,1.454519510269165,0.9423424005508423,2.380291700363159,3.3675343990325928,11.52315616607666,11.45097541809082,10.239540100097656,10.396329879760742,12.083740234375,9.714133262634277,8.24222183227539,17.181533813476562,16.20361328125,15.600001335144043,15.82050609588623,19.913307189941406,15.432971954345703,14.10380744934082,6.119701385498047,8.006613731384277,6.879157066345215,8.259644508361816,7.100220680236816,5.542444229125977,8.647289276123047,77.58942413330078,80.21195220947266,76.05769348144531,66.500244140625,81.73211669921875,77.96790313720703,73.29024505615234,2.814955949783325,1.7384765148162842,1.7436672449111938,1.4518887996673584,1.0893938541412354,1.1217812299728394,1.8274316787719727,0.5409260988235474,0.9214398264884949,0.42309069633483887,0.4434549808502197,0.31443145871162415,0.5366018414497375,0.9636157155036926,187.7609100341797,182.7273712158203,184.3350830078125,174.79855346679688,169.3456268310547,163.70114135742188,180.6503143310547,3.1180074214935303,4.731813907623291,5.079862117767334,4.201203346252441,3.2749621868133545,4.008125305175781,5.231593132019043,2.0660994052886963,1.3281406164169312,1.4495351314544678,0.9053685069084167,1.1931288242340088,0.8688472509384155,0.9577997922897339
2025-04-17,14.583385467529297,31.281478881835938,7.4906768798828125,76.2389144897461,2.4861323833465576,0.5763168931007385,169.22030639648438,4.0662617683410645,1.5545167922973633,0.04473014175891876,17.501510620117188,1.542665958404541,17.952438354492188,0.7175441980361938,0.024239182472229004,0.1177126094698906,0.1990928202867508,0.6677727699279785,0.7197793126106262,1.5724962949752808,2.4617528915405273,3.1475589275360107,8.623044967651367,11.52315616607666,11.45097541809082,10.239540100097656,10.396329879760742,12.083740234375,9.714133262634277,13.546910285949707,17.181533813476562,16.20361328125,15.600001335144043,15.82050609588623,19.913307189941406,15.432971954345703,6.837062835693359,6.119701385498047,8.006613731384277,6.879157066345215,8.259644508361816,7.100220680236816,5.542444229125977,76.05248260498047,77.58942413330078,80.21195220947266,76.05769348144531,66.500244140625,81.73211669921875,77.96790313720703,1.902782678604126,2.814955949783325,1.7384765148162842,1.7436672449111938,1.4518887996673584,1.0893938541412354,1.1217812299728394,0.7559552788734436,0.5409260988235474,0.9214398264884949,0.42309069633483887,0.4434549808502197,0.31443145871162415,0.5366018414497375,180.51898193359375,187.7609100341797,182.7273712158203,184.3350830078125,174.79855346679688,169.3456268310547,163.70114135742188,3.8289172649383545,3.1180074214935303,4.731813907623291,5.079862117767334,4.201203346252441,3.2749621868133545,4.008125305175781,0.9577614665031433,2.0660994052886963,1.3281406164169312,1.4495351314544678,0.9053685069084167,1.1931288242340088,0.8688472509384155
2025-04-18,13.043618202209473,17.971338272094727,6.969778060913086,44.59670639038086,1.2647939920425415,0.5810511708259583,171.59104919433594,4.307384967803955,1.012905478477478,0.034132957458496094,20.12724494934082,1.9032138586044312,5.637020587921143,0.28722405433654785,0.0372081957757473,0.06759136915206909,0.17003372311592102,1.2935352325439453,2.420558452606201,1.4020044803619385,1.9918572902679443,5.7725324630737305,14.583385467529297,8.623044967651367,11.52315616607666,11.45097541809082,10.239540100097656,10.396329879760742,12.083740234375,31.281478881835938,13.546910285949707,17.181533813476562,16.20361328125,15.600001335144043,15.82050609588623,19.913307189941406,7.4906768798828125,6.837062835693359,6.119701385498047,8.006613731384277,6.879157066345215,8.259644508361816,7.100220680236816,76.2389144897461,76.05248260498047,77.58942413330078,80.21195220947266,76.05769348144531,66.500244140625,81.73211669921875,2.4861323833465576,1.902782678604126,2.814955949783325,1.7384765148162842,1.7436672449111938,1.4518887996673584,1.0893938541412354,0.5763168931007385,0.7559552788734436,0.5409260988235474,0.9214398264884949,0.42309069633483887,0.4434549808502197,0.31443145871162415,169.22030639648438,180.51898193359375,187.7609100341797,182.7273712158203,184.3350830078125,174.79855346679688,169.3456268310547,4.0662617683410645,3.8289172649383545,3.1180074214935303,4.731813907623291,5.079862117767334,4.201203346252441,3.2749621868133545,17.952438354492188,0.9577614665031433,2.0660994052886963,1.3281406164169312,1.4495351314544678,0.9053685069084167,1.1931288242340088
2025-04-19,5.89542293548584,7.3231048583984375,6.313876152038574,55.09809875488281,1.2173056602478027,0.3345046639442444,181.0843048095703,2.613389253616333,0.560151994228363,0.015506617724895477,15.804241180419922,1.3971489667892456,0.5389123558998108,0.23168130218982697,0.006735676899552345,0.03903178125619888,0.10424685478210449,0.6459288597106934,1.35099196434021,0.5118398666381836,0.7491098046302795,2.762408494949341,13.043618202209473,14.583385467529297,8.623044967651367,11.52315616607666,11.45097541809082,10.239540100097656,10.396329879760742,17.971338272094727,31.281478881835938,13.546910285949707,17.181533813476562,16.20361328125,15.600001335144043,15.82050609588623,6.969778060913086,7.4906768798828125,6.837062835693359,6.119701385498047,8.006613731384277,6.879157066345215,8.259644508361816,44.59670639038086,76.2389144897461,76.05248260498047,77.58942413330078,80.21195220947266,76.05769348144531,66.500244140625,1.2647939920425415,2.4861323833465576,1.902782678604126,2.814955949783325,1.7384765148162842,1.7436672449111938,1.4518887996673584,0.5810511708259583,0.5763168931007385,0.7559552788734436,0.5409260988235474,0.9214398264884949,0.42309069633483887,0.4434549808502197,171.59104919433594,169.22030639648438,180.51898193359375,187.7609100341797,182.7273712158203,184.3350830078125,174.79855346679688,4.307384967803955,4.0662617683410645,3.8289172649383545,3.1180074214935303,4.731813907623291,5.079862117767334,4.201203346252441,5.637020587921143,17.952438354492188,0.9577614665031433,2.0660994052886963,1.3281406164169312,1.4495351314544678,0.9053685069084167
2025-04-20,12.212471008300781,15.148331642150879,6.709561347961426,70.12091827392578,1.9680994749069214,0.7977731823921204,202.04824829101562,4.148524284362793,1.1262915134429932,0.04205378144979477,17.859018325805664,2.2920289039611816,0.7568467855453491,0.23412640392780304,0.009700926020741463,0.06572848558425903,0.14624564349651337,1.5602757930755615,3.6345276832580566,1.1185033321380615,1.903812050819397,6.704113006591797,5.89542293548584,13.043618202209473,14.583385467529297,8.623044967651367,11.52315616607666,11.45097541809082,10.239540100097656,7.3231048583984375,17.971338272094727,31.281478881835938,13.546910285949707,17.181533813476562,16.20361328125,15.600001335144043,6.313876152038574,6.969778060913086,7.4906768798828125,6.837062835693359,6.119701385498047,8.006613731384277,6.879157066345215,55.09809875488281,44.59670639038086,76.2389144897461,76.05248260498047,77.58942413330078,80.21195220947266,76.05769348144531,1.2173056602478027,1.2647939920425415,2.4861323833465576,1.902782678604126,2.814955949783325,1.7384765148162842,1.7436672449111938,0.3345046639442444,0.5810511708259583,0.5763168931007385,0.7559552788734436,0.5409260988235474,0.9214398264884949,0.42309069633483887,181.0843048095703,171.59104919433594,169.22030639648438,180.51898193359375,187.7609100341797,182.7273712158203,184.3350830078125,2.613389253616333,4.307384967803955,4.0662617683410645,3.8289172649383545,3.1180074214935303,4.731813907623291,5.079862117767334,0.5389123558998108,5.637020587921143,17.952438354492188,0.9577614665031433,2.0660994052886963,1.3281406164169312,1.4495351314544678
2025-04-21,11.22382926940918,13.989137649536133,8.580574989318848,71.55020904541016,1.879613995552063,0.6950138807296753,211.8885498046875,4.337634086608887,1.295215368270874,0.06568809598684311,28.794477462768555,2.868147373199463,0.622744619846344,0.19790233671665192,0.01740911230444908,0.07140477746725082,0.1984434872865677,1.4714041948318481,3.496184825897217,0.9703767895698547,2.7679574489593506,6.254042625427246,12.212471008300781,5.89542293548584,13.043618202209473,14.583385467529297,8.623044967651367,11.52315616607666,11.45097541809082,15.148331642150879,7.3231048583984375,17.971338272094727,31.281478881835938,13.546910285949707,17.181533813476562,16.20361328125,6.709561347961426,6.313876152038574,6.969778060913086,7.4906768798828125,6.837062835693359,6.119701385498047,8.006613731384277,70.12091827392578,55.09809875488281,44.59670639038086,76.2389144897461,76.05248260498047,77.58942413330078,80.21195220947266,1.9680994749069214,1.2173056602478027,1.2647939920425415,2.4861323833465576,1.902782678604126,2.814955949783325,1.7384765148162842,0.7977731823921204,0.3345046639442444,0.5810511708259583,0.5763168931007385,0.7559552788734436,0.5409260988235474,0.9214398264884949,202.04824829101562,181.0843048095703,171.59104919433594,169.22030639648438,180.51898193359375,187.7609100341797,182.7273712158203,4.148524284362793,2.613389253616333,4.307384967803955,4.0662617683410645,3.8289172649383545,3.1180074214935303,4.731813907623291,0.7568467855453491,0.5389123558998108,5.637020587921143,17.952438354492188,0.9577614665031433,2.0660994052886963,1.3281406164169312
