date,district,population,pop_density,pm25,pm10,no2,o3,so2,aq_score,density_factor,ems_factor,risk_score,risk_level
2025-11-27,Treptow-Köpenick,275469,1635.6,13.580276489257812,16.390457153320312,15.235408782958984,36.79545593261719,1.7373509407043457,0.5996,0.1121,0.8915,0.502,Medium
2025-11-28,Charlottenburg-Wilmersdorf,344207,5316.8,9.88336181640625,12.255972862243652,19.100486755371094,29.522924423217773,2.174656629562378,0.5242,0.3645,0.851,0.55,High
2025-11-28,Friedrichshain-Kreuzberg,294099,14588.2,9.85640811920166,12.25214385986328,19.163843154907227,29.924924850463867,2.285917043685913,0.5252,1.0,0.6536,0.7235,High
2025-11-28,Lichtenberg,298187,5702.6,9.75624942779541,12.168315887451172,17.246034622192383,31.252817153930664,2.2779417037963867,0.506,0.3909,0.9091,0.5665,High
2025-11-28,Marzahn-Hellersdorf,265225,4295.8,9.043060302734377,11.348076820373535,13.977940559387209,33.45283126831055,2.08479642868042,0.4581,0.2945,0.9332,0.5196,Medium
2025-11-28,Mitte,386181,9784.2,9.88336181640625,12.255972862243652,19.100486755371094,29.522924423217773,2.174656629562378,0.5242,0.6707,0.8809,0.6646,High
2025-11-28,Neukölln,328826,7318.6,8.90119457244873,11.090717315673828,14.590876579284668,33.24241256713867,1.9181933403015137,0.4595,0.5017,0.8633,0.5752,High
2025-11-28,Pankow,415257,4031.2,9.85640811920166,12.25214385986328,19.163843154907227,29.924924850463867,2.285917043685913,0.5252,0.2763,0.6755,0.4757,Medium
2025-11-28,Reinickendorf,268568,3001.1,9.88336181640625,12.255972862243652,19.100486755371094,29.522924423217773,2.174656629562378,0.5242,0.2057,0.9439,0.5176,Medium
2025-11-28,Spandau,243977,2654.5,9.322707176208496,11.544474601745604,16.78270721435547,31.068696975708008,1.723391890525818,0.4881,0.182,1.0,0.5089,Medium
2025-11-28,Steglitz-Zehlendorf,308080,3006.0,8.236883163452148,10.380005836486816,13.776589393615724,32.626590728759766,1.631791591644287,0.4319,0.2061,0.8799,0.4649,Medium
2025-11-28,Tempelhof-Schöneberg,359199,6765.9,8.838183403015137,11.00850772857666,14.580032348632812,32.36522674560547,1.8702296018600464,0.4558,0.4638,0.796,0.5436,Medium
2025-11-28,Treptow-Köpenick,275469,1635.6,8.992709159851074,11.147503852844238,14.545815467834473,34.9467658996582,2.0237607955932617,0.4649,0.1121,0.9086,0.4523,Medium
2025-11-29,Charlottenburg-Wilmersdorf,344207,5316.8,11.468459129333496,14.216797828674316,18.61956214904785,16.655061721801758,1.8386114835739136,0.5368,0.3645,0.9051,0.5686,High
2025-11-29,Friedrichshain-Kreuzberg,294099,14588.2,11.73355197906494,14.511955261230469,18.978240966796875,16.4368953704834,1.9010199308395384,0.5472,1.0,0.6559,0.7329,High
2025-11-29,Lichtenberg,298187,5702.6,11.857245445251465,14.490837097167969,17.879724502563477,18.175235748291016,1.8676409721374512,0.5425,0.3909,0.9363,0.5879,High
2025-11-29,Marzahn-Hellersdorf,265225,4295.8,11.445212364196776,14.087506294250488,14.6829252243042,20.48992729187012,1.6692471504211426,0.5039,0.2945,0.9485,0.5418,Medium
2025-11-29,Mitte,386181,9784.2,11.468459129333496,14.216797828674316,18.61956214904785,16.655061721801758,1.8386114835739136,0.5368,0.6707,0.9335,0.6828,High
2025-11-29,Neukölln,328826,7318.6,10.854934692382812,13.22835922241211,15.33505916595459,20.02977561950684,1.6260671615600586,0.4928,0.5017,0.8994,0.5976,High
2025-11-29,Pankow,415257,4031.2,11.73355197906494,14.511955261230469,18.978240966796875,16.4368953704834,1.9010199308395384,0.5472,0.2763,0.6997,0.4905,Medium
2025-11-29,Reinickendorf,268568,3001.1,11.468459129333496,14.216797828674316,18.61956214904785,16.655061721801758,1.8386114835739136,0.5368,0.2057,1.0,0.5367,Medium
2025-11-29,Spandau,243977,2654.5,10.812678337097168,13.30319118499756,16.274703979492188,18.609111785888672,1.604303240776062,0.4986,0.182,1.0,0.5131,Medium
2025-11-29,Steglitz-Zehlendorf,308080,3006.0,9.575087547302246,11.715042114257812,13.37905216217041,20.90641975402832,1.340572476387024,0.4397,0.2061,0.852,0.461,Medium
2025-11-29,Tempelhof-Schöneberg,359199,6765.9,10.464289665222168,12.612811088562012,14.862637519836426,20.33133888244629,1.558867573738098,0.4774,0.4638,0.8217,0.5587,High
2025-11-29,Treptow-Köpenick,275469,1635.6,11.056438446044922,13.428587913513184,15.15276050567627,20.751277923583984,1.6488832235336304,0.4978,0.1121,0.9106,0.466,Medium
2025-11-30,Charlottenburg-Wilmersdorf,344207,5316.8,10.434175491333008,12.846991539001465,16.3338680267334,22.407426834106445,1.8518171310424805,0.4968,0.3645,0.8907,0.549,Medium
2025-11-30,Friedrichshain-Kreuzberg,294099,14588.2,10.790584564208984,13.306599617004396,17.12774085998535,21.28765296936035,1.9747772216796875,0.5125,1.0,0.651,0.7177,High
2025-11-30,Lichtenberg,298187,5702.6,11.120867729187012,13.64502239227295,17.027597427368164,21.980972290039062,2.048516035079956,0.5218,0.3909,0.9446,0.5817,High
