date,district,code_02_allergy_insect,code_06_breathing,code_09_cardiac_arrest,code_10_chest_pain,code_12_seizure,code_13_blood_sugar,code_17_falls,code_18_headache,code_19_heart_problems,code_20_heat_cold_exposure,code_28_stroke_tia,code_31_loss_of_consciousness,day_of_week,is_weekend,month,day_of_year,year,week_of_year,is_public_holiday,covid_flag,doy_sin,doy_cos
2022-12-13,Steglitz-Zehlendorf,0.0,14.142857142857142,1.0,4.285714285714286,2.4285714285714284,0.8571428571428571,16.142857142857142,0.0,3.857142857142857,0.5714285714285714,4.285714285714286,11.0,1,False,12,347,2022,50,0,0,-0.3088124812662537,0.9511229423235356
2022-12-13,Tempelhof-Schöneberg,0.42857142857142855,17.857142857142858,1.7142857142857142,6.571428571428571,3.2857142857142856,0.7142857142857143,18.428571428571427,1.1428571428571428,5.714285714285714,0.42857142857142855,3.5714285714285716,14.0,1,False,12,347,2022,50,0,0,-0.3088124812662537,0.9511229423235356
2022-12-13,Treptow-Köpenick,0.7142857142857143,12.857142857142858,1.7142857142857142,5.142857142857143,3.7142857142857144,1.2857142857142858,12.142857142857142,0.8571428571428571,5.0,0.14285714285714285,3.5714285714285716,12.857142857142858,1,False,12,347,2022,50,0,0,-0.3088124812662537,0.9511229423235356
2022-12-14,Charlottenburg-Wilmersdorf,0.2857142857142857,15.0,2.4285714285714284,6.857142857142857,2.4285714285714284,1.0,19.0,0.42857142857142855,7.428571428571429,0.42857142857142855,3.5714285714285716,15.857142857142858,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Friedrichshain-Kreuzberg,0.8571428571428571,10.571428571428571,1.2857142857142858,3.5714285714285716,3.7142857142857144,1.0,10.428571428571429,0.8571428571428571,4.285714285714286,0.5714285714285714,2.142857142857143,10.428571428571429,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Lichtenberg,0.5714285714285714,13.571428571428571,1.2857142857142858,6.142857142857143,3.4285714285714284,1.0,12.857142857142858,0.8571428571428571,6.428571428571429,0.0,3.2857142857142856,11.714285714285714,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Marzahn-Hellersdorf,0.5714285714285714,14.714285714285714,2.2857142857142856,6.0,2.0,0.8571428571428571,9.714285714285714,1.1428571428571428,6.285714285714286,0.14285714285714285,3.142857142857143,8.857142857142858,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Mitte,1.2857142857142858,24.0,1.5714285714285714,9.285714285714286,3.5714285714285716,0.5714285714285714,20.142857142857142,1.5714285714285714,7.428571428571429,0.7142857142857143,4.714285714285714,21.857142857142858,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Neukölln,0.7142857142857143,18.0,1.8571428571428572,6.0,3.2857142857142856,0.5714285714285714,13.285714285714286,1.4285714285714286,6.142857142857143,0.42857142857142855,3.857142857142857,13.0,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Pankow,0.5714285714285714,15.857142857142858,1.5714285714285714,5.142857142857143,3.142857142857143,0.2857142857142857,17.571428571428573,0.42857142857142855,6.0,0.2857142857142857,4.571428571428571,12.714285714285714,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Reinickendorf,0.7142857142857143,18.0,1.4285714285714286,5.285714285714286,2.4285714285714284,0.7142857142857143,13.0,0.7142857142857143,4.857142857142857,0.0,5.571428571428571,12.0,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Spandau,0.5714285714285714,14.285714285714286,1.5714285714285714,6.142857142857143,3.4285714285714284,0.5714285714285714,12.857142857142858,0.42857142857142855,5.857142857142857,0.2857142857142857,2.7142857142857144,8.285714285714286,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Steglitz-Zehlendorf,0.0,13.285714285714286,1.0,4.285714285714286,2.142857142857143,0.8571428571428571,17.142857142857142,0.14285714285714285,3.857142857142857,0.8571428571428571,4.428571428571429,11.428571428571429,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Tempelhof-Schöneberg,0.7142857142857143,17.285714285714285,1.8571428571428572,6.0,3.0,0.8571428571428571,18.571428571428573,1.2857142857142858,5.857142857142857,0.2857142857142857,3.7142857142857144,14.857142857142858,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-14,Treptow-Köpenick,0.5714285714285714,14.0,1.4285714285714286,5.285714285714286,4.285714285714286,1.1428571428571428,12.857142857142858,0.7142857142857143,4.857142857142857,0.0,4.428571428571429,11.857142857142858,2,False,12,348,2022,50,0,0,-0.2924059769510773,0.956294277219772
2022-12-15,Charlottenburg-Wilmersdorf,0.2857142857142857,14.571428571428571,2.4285714285714284,6.571428571428571,2.7142857142857144,1.1428571428571428,19.714285714285715,0.2857142857142857,7.142857142857143,0.2857142857142857,3.857142857142857,15.142857142857142,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Friedrichshain-Kreuzberg,0.8571428571428571,10.285714285714286,1.5714285714285714,3.4285714285714284,3.7142857142857144,1.0,10.285714285714286,0.8571428571428571,4.571428571428571,0.7142857142857143,2.142857142857143,10.142857142857142,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Lichtenberg,0.5714285714285714,13.857142857142858,1.4285714285714286,5.714285714285714,3.5714285714285716,0.8571428571428571,14.714285714285714,0.7142857142857143,5.285714285714286,0.14285714285714285,3.4285714285714284,12.571428571428571,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Marzahn-Hellersdorf,0.5714285714285714,14.857142857142858,2.7142857142857144,7.0,2.2857142857142856,0.8571428571428571,10.571428571428571,1.4285714285714286,5.857142857142857,0.2857142857142857,2.857142857142857,9.142857142857142,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Mitte,1.0,22.285714285714285,1.4285714285714286,9.857142857142858,3.5714285714285716,0.8571428571428571,20.428571428571427,1.8571428571428572,8.857142857142858,0.7142857142857143,4.428571428571429,20.428571428571427,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Neukölln,0.7142857142857143,17.428571428571427,1.4285714285714286,7.142857142857143,3.5714285714285716,0.42857142857142855,13.857142857142858,1.1428571428571428,6.571428571428571,0.42857142857142855,3.857142857142857,12.0,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Pankow,0.5714285714285714,17.0,1.5714285714285714,5.0,3.142857142857143,0.42857142857142855,16.857142857142858,0.2857142857142857,5.285714285714286,0.14285714285714285,3.857142857142857,12.142857142857142,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Reinickendorf,0.7142857142857143,18.714285714285715,1.7142857142857142,4.857142857142857,2.4285714285714284,0.7142857142857143,13.428571428571429,0.8571428571428571,4.857142857142857,0.14285714285714285,5.714285714285714,12.714285714285714,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Spandau,0.5714285714285714,14.285714285714286,1.5714285714285714,6.0,3.2857142857142856,0.5714285714285714,13.0,0.2857142857142857,5.857142857142857,0.2857142857142857,2.4285714285714284,8.285714285714286,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Steglitz-Zehlendorf,0.0,13.285714285714286,1.1428571428571428,4.142857142857143,2.0,0.8571428571428571,17.857142857142858,0.14285714285714285,4.285714285714286,0.8571428571428571,4.0,12.0,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Tempelhof-Schöneberg,0.8571428571428571,16.0,1.2857142857142858,5.285714285714286,2.142857142857143,0.7142857142857143,18.142857142857142,0.7142857142857143,5.0,0.42857142857142855,3.2857142857142856,14.571428571428571,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-15,Treptow-Köpenick,0.42857142857142855,14.714285714285714,1.5714285714285714,5.285714285714286,4.571428571428571,0.8571428571428571,14.142857142857142,1.0,5.0,0.0,4.428571428571429,12.142857142857142,3,False,12,349,2022,50,0,0,-0.2759129450029604,0.9611826292540836
2022-12-16,Charlottenburg-Wilmersdorf,0.42857142857142855,15.714285714285714,2.142857142857143,7.0,2.7142857142857144,1.0,23.714285714285715,0.2857142857142857,7.0,0.2857142857142857,4.428571428571429,14.428571428571429,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Friedrichshain-Kreuzberg,0.7142857142857143,9.857142857142858,1.7142857142857142,4.428571428571429,3.0,1.0,10.285714285714286,0.8571428571428571,4.714285714285714,0.7142857142857143,2.2857142857142856,8.714285714285714,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Lichtenberg,0.2857142857142857,14.857142857142858,1.7142857142857142,5.142857142857143,3.0,0.7142857142857143,17.571428571428573,0.8571428571428571,5.428571428571429,0.14285714285714285,3.142857142857143,11.714285714285714,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Marzahn-Hellersdorf,0.42857142857142855,13.0,2.2857142857142856,6.142857142857143,2.142857142857143,0.8571428571428571,13.571428571428571,1.5714285714285714,5.714285714285714,0.2857142857142857,2.857142857142857,8.714285714285714,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Mitte,0.8571428571428571,23.571428571428573,1.5714285714285714,9.428571428571429,3.4285714285714284,1.0,23.857142857142858,2.0,9.714285714285714,0.7142857142857143,3.7142857142857144,19.0,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Neukölln,0.7142857142857143,17.285714285714285,1.5714285714285714,6.571428571428571,3.5714285714285716,0.2857142857142857,15.571428571428571,0.5714285714285714,5.857142857142857,0.5714285714285714,4.0,11.571428571428571,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Pankow,0.5714285714285714,18.142857142857142,1.4285714285714286,6.285714285714286,3.142857142857143,0.5714285714285714,18.0,0.42857142857142855,6.142857142857143,0.14285714285714285,3.4285714285714284,12.142857142857142,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Reinickendorf,0.5714285714285714,19.142857142857142,1.7142857142857142,4.857142857142857,2.4285714285714284,0.7142857142857143,15.142857142857142,0.8571428571428571,5.0,0.14285714285714285,6.142857142857143,12.571428571428571,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Spandau,0.5714285714285714,16.0,1.5714285714285714,5.285714285714286,3.0,0.5714285714285714,14.857142857142858,0.42857142857142855,5.0,0.2857142857142857,3.0,8.0,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Steglitz-Zehlendorf,0.14285714285714285,13.428571428571429,0.8571428571428571,4.714285714285714,2.2857142857142856,0.8571428571428571,19.571428571428573,0.14285714285714285,4.857142857142857,0.7142857142857143,3.4285714285714284,11.857142857142858,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Tempelhof-Schöneberg,0.8571428571428571,16.857142857142858,1.4285714285714286,4.428571428571429,2.5714285714285716,0.42857142857142855,18.571428571428573,0.7142857142857143,5.285714285714286,0.42857142857142855,2.857142857142857,14.714285714285714,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-16,Treptow-Köpenick,0.2857142857142857,15.285714285714286,1.5714285714285714,5.714285714285714,5.0,0.8571428571428571,16.428571428571427,0.8571428571428571,4.857142857142857,0.0,4.428571428571429,11.857142857142858,4,False,12,350,2022,50,0,0,-0.2593382659754056,0.9657865518844574
2022-12-17,Charlottenburg-Wilmersdorf,0.42857142857142855,15.571428571428571,2.0,6.571428571428571,2.142857142857143,0.7142857142857143,23.142857142857142,0.2857142857142857,7.0,0.2857142857142857,4.571428571428571,14.428571428571429,5,True,12,351,2022,50,0,0,-0.2426868445825954,0.9701046827361176
2022-12-17,Friedrichshain-Kreuzberg,0.42857142857142855,9.857142857142858,1.8571428571428572,3.857142857142857,3.2857142857142856,1.2857142857142858,10.428571428571429,0.8571428571428571,4.571428571428571,0.5714285714285714,2.5714285714285716,8.571428571428571,5,True,12,351,2022,50,0,0,-0.2426868445825954,0.9701046827361176
