date,district,code_02_allergy_insect,code_06_breathing,code_09_cardiac_arrest,code_10_chest_pain,code_12_seizure,code_13_blood_sugar,code_17_falls,code_18_headache,code_19_heart_problems,code_20_heat_cold_exposure,code_28_stroke_tia,code_31_loss_of_consciousness,day_of_week,is_weekend,month,day_of_year,year,week_of_year,is_public_holiday,covid_flag,doy_sin,doy_cos
2020-09-08,Friedrichshain-Kreuzberg,2.0,4.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,5.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Lichtenberg,0.0,5.0,0.0,3.0,3.0,0.0,10.0,0.0,2.0,0.0,2.0,8.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Marzahn-Hellersdorf,2.0,4.0,1.0,3.0,3.0,1.0,11.0,1.0,5.0,0.0,2.0,1.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Mitte,2.0,11.0,0.0,2.0,2.0,1.0,11.0,1.0,8.0,0.0,1.0,11.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Neukölln,1.0,8.0,2.0,6.0,1.0,1.0,16.0,0.0,6.0,0.0,2.0,4.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Pankow,2.0,7.0,3.0,7.0,3.0,1.0,17.0,1.0,4.0,0.0,3.0,13.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Reinickendorf,1.0,6.0,2.0,7.0,1.0,1.0,11.0,1.0,8.0,0.0,1.0,6.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Spandau,0.0,6.0,1.0,3.0,1.0,0.0,10.0,1.0,5.0,0.0,1.0,5.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Steglitz-Zehlendorf,0.0,2.0,0.0,5.0,0.0,1.0,13.0,1.0,6.0,0.0,6.0,8.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Tempelhof-Schöneberg,1.0,6.0,1.0,6.0,1.0,0.0,17.0,0.0,9.0,0.0,4.0,6.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-08,Treptow-Köpenick,0.0,5.0,1.0,3.0,4.0,0.0,18.0,1.0,5.0,0.0,1.0,11.0,1,False,9,252,2020,37,0,1,-0.9296339319682695,-0.3684843993077793
2020-09-09,Charlottenburg-Wilmersdorf,0.0,7.0,3.0,4.0,3.0,0.0,20.0,0.0,6.0,0.0,1.0,12.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Friedrichshain-Kreuzberg,3.0,6.0,0.0,5.0,2.0,0.0,8.0,1.0,3.0,0.0,1.0,10.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Lichtenberg,1.0,6.0,1.0,0.0,2.0,0.0,11.0,0.0,4.0,0.0,2.0,4.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Marzahn-Hellersdorf,0.0,6.0,0.0,4.0,2.0,1.0,14.0,1.0,6.0,0.0,0.0,7.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Mitte,3.0,9.0,2.0,5.0,5.0,1.0,16.0,2.0,2.0,0.0,4.0,9.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Neukölln,0.0,4.0,0.0,8.0,1.0,3.0,12.0,3.0,4.0,0.0,3.0,6.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Pankow,3.0,2.0,0.0,1.0,2.0,2.0,7.0,0.0,11.0,0.0,1.0,5.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Reinickendorf,1.0,4.0,1.0,3.0,5.0,0.0,10.0,0.0,3.0,0.0,1.0,10.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Spandau,0.0,3.0,0.0,2.0,0.0,1.0,16.0,0.0,5.0,0.0,2.0,6.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Steglitz-Zehlendorf,1.0,6.0,2.0,4.0,2.0,1.0,12.0,1.0,2.0,0.0,3.0,6.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Tempelhof-Schöneberg,1.0,3.0,1.0,6.0,1.0,0.0,11.0,2.0,4.0,0.0,3.0,14.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-09,Treptow-Köpenick,3.0,6.0,1.0,2.0,1.0,2.0,10.0,1.0,2.0,0.0,2.0,5.0,2,False,9,253,2020,37,0,1,-0.9358348973349941,-0.35243871088460327
2020-09-10,Charlottenburg-Wilmersdorf,2.0,3.0,1.0,2.0,1.0,0.0,12.0,0.0,2.0,0.0,3.0,12.0,3,False,9,254,2020,37,0,1,-0.9417589340994617,-0.33628873017668287
2020-09-10,Friedrichshain-Kreuzberg,2.0,6.0,0.0,2.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,6.0,3,False,9,254,2020,37,0,1,-0.9417589340994617,-0.33628873017668287
